Date,code,open,high,low,close,volume,dividends,stock splits
2011-09-28,0011.HK,66.37100000000001,66.709,64.57600000000001,64.61,4759240,0.0,0.0
2011-09-28,0027.HK,12.564,13.325,12.431,12.754000000000001,51123900,0.0,0.0
2011-09-28,1299.HK,19.96,20.137999999999998,19.559,19.737000000000002,36923746,0.0,0.0
2011-09-28,1398.HK,2.701,2.72,2.616,2.642,514202662,0.0,0.0
2011-09-28,1928.HK,14.422,14.618,13.800999999999998,14.193,21516075,0.0,0.0
2011-09-28,2318.HK,19.775,20.326,19.605,19.944000000000003,43492356,0.0,0.0
2011-09-30,0001.HK,43.535,43.535,42.458999999999996,42.809,10230380,0.0,0.0
2011-09-30,0011.HK,64.339,64.542,61.663999999999994,62.206,5185042,0.0,0.0
2011-09-30,0027.HK,11.402999999999999,11.955,10.717,11.06,85225910,0.0,0.0
2011-09-30,1299.HK,19.737000000000002,20.584,19.514,19.871,52998779,0.0,0.0
2011-09-30,1398.HK,2.583,2.602,2.452,2.498,769866964,0.0,0.0
2011-09-30,1928.HK,13.055,13.408,12.1,12.192,60638445,0.0,0.0
2011-09-30,2318.HK,19.52,19.923,18.459,18.756,33293350,0.0,0.0
2011-10-03,0001.HK,41.88399999999999,42.00899999999999,39.959,40.484,18940337,0.0,0.0
2011-10-03,0011.HK,60.953,61.63,59.598,60.614,3751683,0.0,0.0
2011-10-03,0027.HK,10.450999999999999,10.450999999999999,8.681000000000001,8.966000000000001,70536288,0.0,0.0
2011-10-03,1299.HK,19.648,19.692999999999998,18.579,19.247,36952816,0.0,0.0
2011-10-03,1398.HK,2.426,2.4459999999999997,2.334,2.354,557383296,0.0,0.0
2011-10-03,1928.HK,11.512,11.512,10.308,10.452,51013780,0.0,0.0
2011-10-03,2318.HK,18.352999999999998,18.374000000000002,15.849,16.253,95395328,0.0,0.0
2011-10-04,0001.HK,40.509,40.809,39.559,39.784,9669763,0.0,0.0
2011-10-04,0011.HK,60.479,61.596000000000004,57.16,57.32899999999999,4857854,0.0,0.0
2011-10-04,0027.HK,8.804,9.785,8.271,8.443,69871048,0.0,0.0
2011-10-04,1299.HK,18.757,18.891,17.679000000000002,17.768,52870932,0.0,0.0
2011-10-04,1398.HK,2.354,2.432,2.262,2.289,431877312,0.0,0.0
2011-10-04,1928.HK,9.942,11.25,9.746,9.876,48537724,0.0,0.0
2011-10-04,2318.HK,16.253,17.186,16.125,16.401,85285016,0.0,0.0
2011-10-06,0001.HK,40.809,43.159,40.509,42.88399999999999,11636466,0.0,0.0
2011-10-06,0011.HK,58.786,60.411,58.786,60.276,5075868,0.0,0.0
2011-10-06,0027.HK,9.517999999999999,10.184,9.517999999999999,9.975,53458056,0.0,0.0
2011-10-06,1299.HK,18.891,20.183,18.846,19.514,75892048,0.0,0.0
2011-10-06,1398.HK,2.432,2.537,2.426,2.524,612265280,0.0,0.0
2011-10-06,1928.HK,11.119000000000002,12.48,11.119000000000002,12.414000000000001,42529608,0.0,0.0
2011-10-06,2318.HK,18.035,18.162,17.504,17.823,66567904,0.0,0.0
2011-10-07,0001.HK,42.88399999999999,44.71,43.034,44.485,10168213,0.0,0.0
2011-10-07,0011.HK,60.276,63.222,61.63,62.815,3077789,0.0,0.0
2011-10-07,0027.HK,9.975,11.955,9.975,11.802999999999999,65641956,0.0,0.0
2011-10-07,1299.HK,19.559,21.074,20.137999999999998,20.45,73023264,0.0,0.0
2011-10-07,1398.HK,2.439,2.6289999999999996,2.524,2.616,434484352,0.0,0.0
2011-10-07,1928.HK,12.126,13.767999999999999,12.61,13.029000000000002,30384030,0.0,0.0
2011-10-07,2318.HK,17.929000000000002,19.732,18.162,19.266,48524840,0.0,0.0
2011-10-10,0001.HK,45.785,45.785,44.26,44.835,7897465,0.0,0.0
2011-10-10,0011.HK,63.662,63.662,61.799,62.917,1435552,0.0,0.0
2011-10-10,0027.HK,12.069,12.298,11.174000000000001,11.574000000000002,27002025,0.0,0.0
2011-10-10,1299.HK,20.851,20.851,19.871,20.183,40785580,0.0,0.0
2011-10-10,1398.HK,2.622,2.648,2.517,2.642,360334094,0.0,0.0
2011-10-10,1928.HK,13.637,13.703,12.388,12.637,16612207,0.0,0.0
2011-10-10,2318.HK,19.52,19.711,18.799,19.117,20489546,0.0,0.0
2011-10-11,0001.HK,45.76,46.41,45.51,45.585,7033313,0.0,0.0
2011-10-11,0011.HK,64.339,65.694,62.985,63.255,1903204,0.0,0.0
2011-10-11,0027.HK,13.154000000000002,13.287,12.469000000000001,12.716,44264193,0.0,0.0
2011-10-11,1299.HK,21.386,21.386,20.761999999999997,20.851,45583521,0.0,0.0
2011-10-11,1398.HK,2.864,2.877,2.792,2.818,599189231,0.0,0.0
2011-10-11,1928.HK,13.735,13.932,13.081,13.212,20628292,0.0,0.0
2011-10-11,2318.HK,20.051,21.048000000000002,19.69,19.732,36727026,0.0,0.0
2011-10-12,0001.HK,44.835,46.56,44.66,46.46,9543770,0.0,0.0
2011-10-12,0011.HK,62.172,64.339,61.63,64.237,1922838,0.0,0.0
2011-10-12,0027.HK,12.659,14.696,12.602,13.972999999999999,54336211,0.0,0.0
2011-10-12,1299.HK,20.495,21.698,19.871,21.608,41990241,0.0,0.0
2011-10-12,1398.HK,2.818,2.897,2.759,2.8510000000000004,370189188,0.0,0.0
2011-10-12,1928.HK,13.408,14.128,13.114,13.767999999999999,25047597,0.0,0.0
2011-10-12,2318.HK,19.563,21.471999999999998,19.414,21.302,52314836,0.0,0.0
2011-10-13,0001.HK,46.535,48.06100000000001,46.46,47.886,9193752,0.0,0.0
2011-10-13,0011.HK,65.89699999999999,66.37100000000001,65.321,66.26899999999999,3313672,0.0,0.0
2011-10-13,0027.HK,14.277000000000001,14.715,13.972999999999999,14.125,37571000,0.0,0.0
2011-10-13,1299.HK,22.276999999999997,22.276999999999997,21.519000000000002,21.741999999999997,58640874,0.0,0.0
2011-10-13,1398.HK,2.864,2.91,2.8310000000000004,2.903,310391360,0.0,0.0
2011-10-13,1928.HK,14.128,14.225999999999999,13.67,13.735,13877461,0.0,0.0
2011-10-13,2318.HK,21.854,23.276,21.811999999999998,22.915,60926978,0.0,0.0
2011-10-14,0001.HK,47.46,47.46,46.71,46.96,5062303,0.0,0.0
2011-10-14,0011.HK,65.694,65.931,64.712,65.863,1881553,0.0,0.0
2011-10-14,0027.HK,13.706,13.878,13.421,13.592,22504000,0.0,0.0
2011-10-14,1299.HK,22.099,22.099,20.761999999999997,21.296999999999997,51906703,0.0,0.0
2011-10-14,1398.HK,2.8510000000000004,2.8569999999999998,2.753,2.779,244555893,0.0,0.0
2011-10-14,1928.HK,13.343,13.474,13.015999999999998,13.179,21908869,0.0,0.0
2011-10-14,2318.HK,22.13,23.254,22.066,22.618000000000002,26374240,0.0,0.0
2011-10-17,0001.HK,47.535,47.66,46.86,47.485,7751852,0.0,0.0
2011-10-17,0011.HK,66.54,67.99600000000001,66.54,67.658,2044191,0.0,0.0
2011-10-17,0027.HK,14.087,15.077,14.087,15.058,32753700,0.0,0.0
2011-10-17,1299.HK,21.698,21.698,20.673000000000002,20.985,45246965,0.0,0.0
2011-10-17,1398.HK,2.825,2.844,2.779,2.812,347811488,0.0,0.0
2011-10-17,1928.HK,13.408,14.095,13.408,14.062000000000001,12843578,0.0,0.0
2011-10-17,2318.HK,23.381999999999998,24.526999999999997,23.254,23.997,41361710,0.0,0.0
2011-10-18,0001.HK,46.06,46.46,44.26,44.585,6384383,0.0,0.0
2011-10-18,0011.HK,66.777,66.777,64.17,64.237,1848587,0.0,0.0
2011-10-18,0027.HK,14.334000000000001,14.487,13.325,13.535,29847200,0.0,0.0
2011-10-18,1299.HK,20.183,20.673000000000002,19.915,20.183,44022175,0.0,0.0
2011-10-18,1398.HK,2.727,2.733,2.609,2.642,660751403,0.0,0.0
2011-10-18,1928.HK,13.539000000000001,13.539000000000001,13.147,13.376,12845112,0.0,0.0
2011-10-18,2318.HK,22.956999999999997,23.127,21.939,22.533,31491622,0.0,0.0
2011-10-19,0001.HK,45.61,46.085,44.685,45.235,9827062,0.0,0.0
2011-10-19,0011.HK,66.37100000000001,66.37100000000001,64.475,64.847,1241058,0.0,0.0
2011-10-19,0027.HK,14.106,14.525,13.915999999999999,14.239,28741000,0.0,0.0
2011-10-19,1299.HK,20.227,20.94,20.227,20.628,27240737,0.0,0.0
2011-10-19,1398.HK,2.694,2.714,2.642,2.694,319929419,0.0,0.0
2011-10-19,1928.HK,13.637,14.03,12.859000000000002,13.068,14984704,0.0,0.0
2011-10-19,2318.HK,22.491,22.956999999999997,21.642,21.833000000000002,25730598,0.0,0.0
2011-10-20,0001.HK,45.235,45.41,44.135,44.335,4517424,0.0,0.0
2011-10-20,0011.HK,64.813,64.881,63.255,63.628,2328395,0.0,0.0
2011-10-20,0027.HK,13.497,14.049000000000001,12.925999999999998,13.459000000000001,37354800,0.0,0.0
2011-10-20,1299.HK,20.495,20.985,20.316,20.673000000000002,40746610,0.0,0.0
2011-10-20,1398.HK,2.694,2.694,2.616,2.661,237063752,0.0,0.0
2011-10-20,1928.HK,12.754000000000001,12.885,12.296,12.584000000000001,17024091,0.0,0.0
2011-10-20,2318.HK,21.535999999999998,21.535999999999998,20.369,21.133000000000003,27317640,0.0,0.0
2011-10-21,0001.HK,44.01,44.76,44.01,44.385,6160266,0.0,0.0
2011-10-21,0011.HK,64.0,64.271,63.526,63.763000000000005,1131600,0.0,0.0
2011-10-21,0027.HK,13.325,14.106,13.267999999999999,13.610999999999999,24767000,0.0,0.0
2011-10-21,1299.HK,20.628,20.851,20.406,20.495,19360496,0.0,0.0
2011-10-21,1398.HK,2.694,2.733,2.668,2.714,208322540,0.0,0.0
2011-10-21,1928.HK,12.218,13.147,12.1,12.754000000000001,15016970,0.0,0.0
2011-10-21,2318.HK,21.133000000000003,21.26,20.39,20.496,23786420,0.0,0.0
2011-10-24,0001.HK,44.81,46.635,44.81,46.41,8099841,0.0,0.0
2011-10-24,0011.HK,65.28699999999999,66.37100000000001,65.28699999999999,65.49,2054419,0.0,0.0
2011-10-24,0027.HK,14.239,14.753,14.239,14.734000000000002,20002885,0.0,0.0
2011-10-24,1299.HK,20.807,21.340999999999998,20.807,21.206999999999997,26164843,0.0,0.0
2011-10-24,1398.HK,2.805,2.897,2.779,2.8710000000000004,402111633,0.0,0.0
2011-10-24,1928.HK,13.440999999999999,13.866,13.068,13.767999999999999,12093473,0.0,0.0
2011-10-24,2318.HK,21.345,22.194000000000003,21.345,22.024,22616078,0.0,0.0
2011-10-25,0001.HK,46.635,46.91,45.96,46.335,5380240,0.0,0.0
2011-10-25,0011.HK,64.881,65.694,64.745,65.66,1790224,0.0,0.0
2011-10-25,0027.HK,14.925,15.095999999999998,14.296,14.677,19292997,0.0,0.0
2011-10-25,1299.HK,21.340999999999998,21.340999999999998,20.807,20.985,24271312,0.0,0.0
2011-10-25,1398.HK,2.903,2.9419999999999997,2.89,2.9419999999999997,372015152,0.0,0.0
2011-10-25,1928.HK,14.193,14.684000000000001,13.997,14.193,23232683,0.0,0.0
2011-10-25,2318.HK,22.575,22.83,22.406,22.703000000000003,30636818,0.0,0.0
2011-10-26,0001.HK,45.335,45.91,45.185,45.685,7791703,0.0,0.0
2011-10-26,0011.HK,65.016,66.845,64.949,66.303,1463317,0.0,0.0
2011-10-26,0027.HK,14.200999999999999,14.753,13.82,14.600999999999999,23422620,0.0,0.0
2011-10-26,1299.HK,20.628,21.163,20.45,21.118000000000002,24307175,0.0,0.0
2011-10-26,1398.HK,2.897,3.008,2.884,2.988,370067891,0.0,0.0
2011-10-26,1928.HK,13.539000000000001,14.552999999999999,13.505999999999998,14.455,12551346,0.0,0.0
2011-10-26,2318.HK,21.854,22.915,21.811999999999998,22.894000000000002,25176114,0.0,0.0
2011-10-27,0001.HK,45.735,47.961000000000006,45.71,47.735,12837636,0.0,0.0
2011-10-27,0011.HK,65.355,67.454,65.355,67.421,2789992,0.0,0.0
2011-10-27,0027.HK,14.600999999999999,16.352,14.600999999999999,16.124000000000002,43826171,0.0,0.0
2011-10-27,1299.HK,21.163,21.475,20.673000000000002,21.296999999999997,51096480,0.0,0.0
2011-10-27,1398.HK,3.0410000000000004,3.2239999999999998,3.008,3.217,651021679,0.0,0.0
2011-10-27,1928.HK,14.455,15.698,14.455,15.632,38035714,0.0,0.0
2011-10-27,2318.HK,22.448,24.846,22.427,24.655,60986646,0.0,0.0
2011-10-28,0001.HK,49.011,49.861000000000004,48.636,49.086000000000006,15934244,0.0,0.0
2011-10-28,0011.HK,69.351,69.418,68.47,69.215,3548508,0.0,0.0
2011-10-28,0027.HK,17.057000000000002,17.475,15.876,16.105,28045399,0.0,0.0
2011-10-28,1299.HK,21.741999999999997,21.787,21.206999999999997,21.475,69977666,0.0,0.0
2011-10-28,1398.HK,3.3680000000000003,3.3680000000000003,3.25,3.283,820036082,0.0,0.0
2011-10-28,1928.HK,16.384,16.744,15.860999999999999,16.254,31007208,0.0,0.0
2011-10-28,2318.HK,25.546,25.843000000000004,25.037,25.058000000000003,53428926,0.0,0.0
2011-10-31,0001.HK,48.661,49.461000000000006,48.286,48.911,10092263,0.0,0.0
2011-10-31,0011.HK,68.538,69.215,67.454,68.538,1746383,0.0,0.0
2011-10-31,0027.HK,16.086,16.180999999999997,15.077,15.362,22504197,0.0,0.0
2011-10-31,1299.HK,21.386,21.965,21.206999999999997,21.475,41053092,0.0,0.0
2011-10-31,1398.HK,3.302,3.315,3.158,3.23,321253609,0.0,0.0
2011-10-31,1928.HK,15.73,16.155,15.402999999999999,15.632,17244800,0.0,0.0
2011-10-31,2318.HK,25.631,25.631,24.103,24.909000000000002,26699348,0.0,0.0
2011-11-01,0001.HK,47.76,48.386,46.41,46.635,8931674,0.0,0.0
2011-11-01,0011.HK,67.861,68.403,67.35300000000001,67.387,1695777,0.0,0.0
2011-11-01,0027.HK,14.753,15.838,14.658,15.477,22925081,0.0,0.0
2011-11-01,1299.HK,21.206999999999997,21.92,21.206999999999997,21.564,39575843,0.0,0.0
2011-11-01,1398.HK,3.1519999999999997,3.165,3.0860000000000003,3.1060000000000003,387586428,0.0,0.0
2011-11-01,1928.HK,14.88,16.417,14.716,15.599,22794071,0.0,0.0
2011-11-01,2318.HK,24.188000000000002,24.74,23.764,23.87,27113034,0.0,0.0
2011-11-02,0001.HK,46.16,47.986000000000004,45.91,47.76,9136254,0.0,0.0
2011-11-02,0011.HK,68.199,68.199,66.032,67.35300000000001,3155443,0.0,0.0
2011-11-02,0027.HK,15.039000000000001,16.067,14.867,16.048,24093000,0.0,0.0
2011-11-02,1299.HK,21.252,21.608,21.118000000000002,21.386,30115015,0.0,0.0
2011-11-02,1398.HK,3.054,3.237,3.014,3.23,349507709,0.0,0.0
2011-11-02,1928.HK,15.109000000000002,15.860999999999999,15.109000000000002,15.665,24079588,0.0,0.0
2011-11-02,2318.HK,23.254,25.206,23.0,25.122,30933328,0.0,0.0
2011-11-03,0001.HK,46.51,46.86,45.785,46.01,6870954,0.0,0.0
2011-11-03,0011.HK,67.014,67.454,65.694,66.1,2684697,0.0,0.0
2011-11-03,0027.HK,15.705,16.657,15.629000000000001,15.8,26944026,0.0,0.0
2011-11-03,1299.HK,21.029,21.386,20.851,20.94,27512097,0.0,0.0
2011-11-03,1398.HK,3.158,3.2239999999999998,3.139,3.1519999999999997,438260193,0.0,0.0
2011-11-03,1928.HK,15.272,15.959000000000001,15.272,15.402999999999999,16334168,0.0,0.0
2011-11-03,2318.HK,24.612,25.97,24.039,24.930999999999997,45143746,0.0,0.0
2011-11-04,0001.HK,47.51,47.56,46.935,47.16,6371275,0.0,0.0
2011-11-04,0011.HK,68.064,68.064,66.913,67.082,2965432,0.0,0.0
2011-11-04,0027.HK,16.695,16.752,16.333,16.447,22861819,0.0,0.0
2011-11-04,1299.HK,21.386,21.741999999999997,21.296999999999997,21.653000000000002,39372157,0.0,0.0
2011-11-04,1398.HK,3.283,3.322,3.25,3.2560000000000002,461119272,0.0,0.0
2011-11-04,1928.HK,16.025,16.515,15.894,16.319000000000003,20977418,0.0,0.0
2011-11-04,2318.HK,26.31,26.522,26.055,26.500999999999998,37960012,0.0,0.0
2011-11-07,0001.HK,47.71,47.886,47.11,47.26,5497364,0.0,0.0
2011-11-07,0011.HK,67.082,67.861,66.98,67.556,1217976,0.0,0.0
2011-11-07,0027.HK,16.505,16.79,15.991,16.162,11343731,0.0,0.0
2011-11-07,1299.HK,21.875999999999998,22.009,21.519000000000002,21.787,38428233,0.0,0.0
2011-11-07,1398.HK,3.283,3.302,3.2239999999999998,3.25,315377104,0.0,0.0
2011-11-07,1928.HK,16.352,16.679000000000002,16.025,16.285999999999998,14396188,0.0,0.0
2011-11-07,2318.HK,27.158,27.18,26.31,26.436999999999998,29430816,0.0,0.0
2011-11-08,0001.HK,47.285,48.136,47.135,47.835,5164513,0.0,0.0
2011-11-08,0011.HK,67.35300000000001,67.725,66.676,66.811,1605592,0.0,0.0
2011-11-08,0027.HK,15.705,16.105,15.515,15.743,27723675,0.0,0.0
2011-11-08,1299.HK,22.054000000000002,22.232,21.831,22.099,24434783,0.0,0.0
2011-11-08,1398.HK,3.302,3.302,3.263,3.2760000000000002,220973242,0.0,0.0
2011-11-08,1928.HK,16.057000000000002,16.384,15.665,15.73,11027232,0.0,0.0
2011-11-08,2318.HK,27.136999999999997,27.136999999999997,25.928,26.373,15756182,0.0,0.0
2011-11-09,0001.HK,48.761,48.836000000000006,48.31100000000001,48.486000000000004,8476340,0.0,0.0
2011-11-09,0011.HK,67.59,67.929,67.116,67.184,1898571,0.0,0.0
2011-11-09,0027.HK,16.029,16.276,15.743,15.743,16766724,0.0,0.0
2011-11-09,1299.HK,22.320999999999998,22.366,22.054000000000002,22.143,22066338,0.0,0.0
2011-11-09,1398.HK,3.3739999999999997,3.4130000000000003,3.3480000000000003,3.3939999999999997,400373410,0.0,0.0
2011-11-09,1928.HK,16.188,16.188,15.207,15.469000000000001,12529680,0.0,0.0
2011-11-09,2318.HK,27.158,27.476999999999997,26.691999999999997,27.01,20595328,0.0,0.0
2011-11-10,0001.HK,46.235,46.86,45.76,45.785,6948872,0.0,0.0
2011-11-10,0011.HK,66.032,66.032,65.05,65.084,3436723,0.0,0.0
2011-11-10,0027.HK,14.600999999999999,15.229000000000001,14.525,14.715,23293297,0.0,0.0
2011-11-10,1299.HK,21.386,21.698,21.252,21.296999999999997,26489534,0.0,0.0
2011-11-10,1398.HK,3.158,3.158,3.08,3.0989999999999998,759376281,0.0,0.0
2011-11-10,1928.HK,14.389000000000001,15.402999999999999,14.389000000000001,15.142000000000001,13145034,0.0,0.0
2011-11-10,2318.HK,25.546,26.055,24.443,25.037,30137792,0.0,0.0
2011-11-11,0001.HK,46.51,46.56,45.76,45.81,3081574,0.0,0.0
2011-11-11,0011.HK,65.355,65.89699999999999,65.084,65.321,1994373,0.0,0.0
2011-11-11,0027.HK,14.658,14.753,13.649000000000001,13.706,47004483,0.0,0.0
2011-11-11,1299.HK,21.564,21.564,21.296999999999997,21.340999999999998,11642911,0.0,0.0
2011-11-11,1398.HK,3.139,3.1839999999999997,3.112,3.165,330528770,0.0,0.0
2011-11-11,1928.HK,15.109000000000002,15.305,13.964,14.455,37666967,0.0,0.0
2011-11-11,2318.HK,25.651999999999997,25.779,25.249000000000002,25.397,18301452,0.0,0.0
2011-11-14,0001.HK,47.26,47.46,46.86,46.935,3855491,0.0,0.0
2011-11-14,0011.HK,67.014,67.251,66.202,66.37100000000001,1182492,0.0,0.0
2011-11-14,0027.HK,14.087,14.372,13.535,13.668,21816936,0.0,0.0
2011-11-14,1299.HK,21.787,22.009,21.698,21.875999999999998,20656335,0.0,0.0
2011-11-14,1398.HK,3.23,3.2430000000000003,3.1710000000000003,3.178,381172713,0.0,0.0
2011-11-14,1928.HK,14.357000000000001,14.618,13.572000000000001,14.193,30406062,0.0,0.0
2011-11-14,2318.HK,26.395,26.925,26.331,26.649,23976802,0.0,0.0
2011-11-15,0001.HK,47.06,47.11,46.66,46.985,2412287,0.0,0.0
2011-11-15,0011.HK,66.913,66.98,66.439,66.845,1539571,0.0,0.0
2011-11-15,0027.HK,13.592,14.258,13.592,14.200999999999999,13817000,0.0,0.0
2011-11-15,1299.HK,21.787,21.787,21.340999999999998,21.43,11563903,0.0,0.0
2011-11-15,1398.HK,3.139,3.1710000000000003,3.1060000000000003,3.145,299648641,0.0,0.0
2011-11-15,1928.HK,14.193,14.552999999999999,14.128,14.422,11314315,0.0,0.0
2011-11-15,2318.HK,26.31,26.331,25.822,26.119,16525490,0.0,0.0
2011-11-16,0001.HK,46.985,46.985,44.735,45.41,6901885,0.0,0.0
2011-11-16,0011.HK,67.082,67.082,65.152,65.22,2093212,0.0,0.0
2011-11-16,0027.HK,14.277000000000001,14.372,13.687000000000001,13.954,11246892,0.0,0.0
2011-11-16,1299.HK,21.608,21.608,20.94,21.074,15045186,0.0,0.0
2011-11-16,1398.HK,3.1710000000000003,3.1710000000000003,3.014,3.0410000000000004,320687166,0.0,0.0
2011-11-16,1928.HK,14.455,14.488,13.899000000000001,14.03,13053200,0.0,0.0
2011-11-16,2318.HK,26.119,26.289,24.4,24.590999999999998,32312158,0.0,0.0
2011-11-17,0001.HK,44.51,45.31,44.485,44.985,3303362,0.0,0.0
2011-11-17,0011.HK,64.678,65.05,64.475,64.542,1784184,0.0,0.0
2011-11-17,0027.HK,13.63,14.011,13.497,13.800999999999998,15358409,0.0,0.0
2011-11-17,1299.HK,20.94,21.386,20.717,21.163,14353130,0.0,0.0
2011-11-17,1398.HK,2.975,3.0210000000000004,2.9560000000000004,2.995,327603464,0.0,0.0
2011-11-17,1928.HK,13.997,14.749,13.767999999999999,14.552999999999999,13741511,0.0,0.0
2011-11-17,2318.HK,23.976,24.825,23.976,24.358,20505490,0.0,0.0
2011-11-18,0001.HK,44.485,44.485,43.56,44.035,5491808,0.0,0.0
2011-11-18,0011.HK,64.339,64.61,63.458999999999996,63.763000000000005,2841587,0.0,0.0
2011-11-18,0027.HK,13.497,13.668,13.306,13.478,13461501,0.0,0.0
2011-11-18,1299.HK,21.296999999999997,21.296999999999997,20.851,21.074,21196253,0.0,0.0
2011-11-18,1398.HK,2.91,2.929,2.89,2.903,320045659,0.0,0.0
2011-11-18,1928.HK,14.357000000000001,14.488,13.474,13.572000000000001,20189842,0.0,0.0
2011-11-18,2318.HK,23.741999999999997,23.741999999999997,23.041999999999998,23.127,40762120,0.0,0.0
2011-11-21,0001.HK,42.809,43.13399999999999,42.559,42.88399999999999,5592845,0.0,0.0
2011-11-21,0011.HK,63.729,63.729,62.393,62.496,1894875,1.1,0.0
2011-11-21,0027.HK,13.267999999999999,13.325,12.716,12.982999999999999,21448112,0.0,0.0
2011-11-21,1299.HK,20.94,20.94,20.406,20.539,16240127,0.0,0.0
2011-11-21,1398.HK,2.844,2.8569999999999998,2.779,2.812,289441150,0.0,0.0
2011-11-21,1928.HK,13.068,13.31,13.055,13.081,19429361,0.0,0.0
2011-11-21,2318.HK,23.085,23.085,22.087,22.3,26108798,0.0,0.0
2011-11-22,0001.HK,42.75899999999999,43.485,42.63399999999999,43.108999999999995,5444560,0.0,0.0
2011-11-22,0011.HK,62.803999999999995,63.558,62.496,63.284,1690625,0.0,0.0
2011-11-22,0027.HK,13.364,13.478,12.659,13.459000000000001,17569700,0.0,0.0
2011-11-22,1299.HK,20.584,21.029,20.495,20.807,14330110,0.0,0.0
2011-11-22,1398.HK,2.818,2.864,2.779,2.818,236011294,0.0,0.0
2011-11-22,1928.HK,13.147,13.899000000000001,13.081,13.767999999999999,17264260,0.0,0.0
2011-11-22,2318.HK,22.3,22.745,21.854,22.703000000000003,26778064,0.0,0.0
2011-11-23,0001.HK,42.534,42.684,42.108999999999995,42.358999999999995,4427061,0.0,0.0
2011-11-23,0011.HK,62.633,63.352,62.496,63.078,1500181,0.0,0.0
2011-11-23,0027.HK,13.267999999999999,13.421,12.945,13.364,10833621,0.0,0.0
2011-11-23,1299.HK,20.761999999999997,20.851,20.361,20.628,16056374,0.0,0.0
2011-11-23,1398.HK,2.7460000000000004,2.772,2.733,2.74,338794197,0.0,0.0
2011-11-23,1928.HK,13.866,14.193,13.505999999999998,13.703,9734864,0.0,0.0
2011-11-23,2318.HK,22.066,22.151,21.684,21.811999999999998,20260414,0.0,0.0
2011-11-24,0001.HK,41.50899999999999,42.63399999999999,41.50899999999999,42.583999999999996,3201899,0.0,0.0
2011-11-24,0011.HK,62.53,64.38,62.53,64.243,1484270,0.0,0.0
2011-11-24,0027.HK,13.135,13.421,12.888,13.078,14355241,0.0,0.0
2011-11-24,1299.HK,20.717,21.340999999999998,20.495,21.163,23383471,0.0,0.0
2011-11-24,1398.HK,2.714,2.812,2.707,2.766,263039744,0.0,0.0
2011-11-24,1928.HK,13.474,13.735,13.31,13.637,10309921,0.0,0.0
2011-11-24,2318.HK,21.535999999999998,22.724,21.515,22.533,24471688,0.0,0.0
2011-11-25,0001.HK,41.608999999999995,42.583999999999996,41.583999999999996,42.434,1875425,0.0,0.0
2011-11-25,0011.HK,62.941,63.661,62.873000000000005,63.044,1812200,0.0,0.0
2011-11-25,0027.HK,12.945,13.173,12.564,12.564,14643000,0.0,0.0
2011-11-25,1299.HK,20.717,21.163,20.584,21.074,11327280,0.0,0.0
2011-11-25,1398.HK,2.72,2.792,2.72,2.727,206518092,0.0,0.0
2011-11-25,1928.HK,13.67,13.833,13.081,13.179,8105050,0.0,0.0
2011-11-25,2318.HK,21.896,22.3,21.769000000000002,22.066,12815282,0.0,0.0
2011-11-28,0001.HK,42.75899999999999,43.51,42.75899999999999,43.385,4838425,0.0,0.0
2011-11-28,0011.HK,63.455,64.757,63.111999999999995,64.209,2100824,0.0,0.0
2011-11-28,0027.HK,13.020999999999999,13.020999999999999,12.64,12.964,9379025,0.0,0.0
2011-11-28,1299.HK,21.296999999999997,21.475,20.851,20.896,11496444,0.0,0.0
2011-11-28,1398.HK,2.786,2.844,2.779,2.818,222180720,0.0,0.0
2011-11-28,1928.HK,13.408,13.605,13.147,13.31,12902601,0.0,0.0
2011-11-28,2318.HK,22.703000000000003,23.254,22.491,22.851,13897978,0.0,0.0
2011-11-29,0001.HK,43.885,43.885,42.909,43.535,4424625,0.0,0.0
2011-11-29,0011.HK,64.551,64.654,63.489,64.003,791085,0.0,0.0
2011-11-29,0027.HK,13.249,14.087,12.982999999999999,13.857999999999999,18181751,0.0,0.0
2011-11-29,1299.HK,20.94,21.163,20.807,21.118000000000002,12331841,0.0,0.0
2011-11-29,1398.HK,2.825,2.923,2.805,2.884,361989700,0.0,0.0
2011-11-29,1928.HK,13.539000000000001,14.455,13.343,14.290999999999999,22110310,0.0,0.0
2011-11-29,2318.HK,23.0,23.381999999999998,22.469,22.915,16027246,0.0,0.0
2011-11-30,0001.HK,42.358999999999995,43.159,42.083999999999996,42.784,4559239,0.0,0.0
2011-11-30,0011.HK,64.517,64.517,63.01,64.072,1958521,0.0,0.0
2011-11-30,0027.HK,13.763,14.163,13.23,13.668,18751162,0.0,0.0
2011-11-30,1299.HK,21.296999999999997,21.296999999999997,20.761999999999997,20.985,24582712,0.0,0.0
2011-11-30,1398.HK,2.903,2.903,2.792,2.818,329043926,0.0,0.0
2011-11-30,1928.HK,14.357000000000001,14.455,13.703,14.225999999999999,12066416,0.0,0.0
2011-11-30,2318.HK,22.491,22.511999999999997,21.43,21.706,28365654,0.0,0.0
2011-12-01,0001.HK,45.01,45.71,44.51,45.41,10264072,0.0,0.0
2011-12-01,0011.HK,66.47,66.779,65.682,66.093,3395177,0.0,0.0
2011-12-01,0027.HK,15.419,15.419,14.772,15.21,36072085,0.0,0.0
2011-12-01,1299.HK,21.831,21.875999999999998,21.340999999999998,21.43,45098331,0.0,0.0
